Sample 502: No. iterations = 512, Error = 0.0109644
Sample 503: No. iterations = 512, Error = 0.0108884
Sample 504: No. iterations = 512, Error = 0.00886893
Sample 505: No. iterations = 512, Error = 0.00970936
Sample 506: No. iterations = 512, Error = 0.0102821
Sample 507: No. iterations = 512, Error = 0.0111713
Sample 508: No. iterations = 512, Error = 0.0114229
Sample 509: No. iterations = 512, Error = 0.0110404
Sample 510: No. iterations = 512, Error = 0.0131934
Sample 511: No. iterations = 512, Error = 0.0122914
Sample 512: No. iterations = 512, Error = 0.00999301
Sample 513: No. iterations = 512, Error = 0.0132313
Sample 514: No. iterations = 512, Error = 0.0100221
Sample 515: No. iterations = 512, Error = 0.0106255
Sample 516: No. iterations = 512, Error = 0.00900788
Sample 517: No. iterations = 512, Error = 0.00984032
Sample 518: No. iterations = 512, Error = 0.0102776
Sample 519: No. iterations = 512, Error = 0.0102268
Sample 520: No. iterations = 512, Error = 0.00948695
Sample 521: No. iterations = 512, Error = 0.00962174
Sample 522: No. iterations = 512, Error = 0.00968625
Sample 523: No. iterations = 512, Error = 0.0132906
Sample 524: No. iterations = 512, Error = 0.00871343
Sample 525: No. iterations = 512, Error = 0.0106636
Sample 526: No. iterations = 512, Error = 0.00988164
Sample 527: No. iterations = 512, Error = 0.0103608
Sample 528: No. iterations = 512, Error = 0.00979294
Sample 529: No. iterations = 512, Error = 0.0111776
Sample 530: No. iterations = 512, Error = 0.00992603
Sample 531: No. iterations = 512, Error = 0.0118916
Sample 532: No. iterations = 512, Error = 0.00955014
Sample 533: No. iterations = 512, Error = 0.0122515
Sample 534: No. iterations = 512, Error = 0.00916105
Sample 535: No. iterations = 512, Error = 0.0117442
Sample 536: No. iterations = 512, Error = 0.0107184
Sample 537: No. iterations = 512, Error = 0.0123831
Sample 538: No. iterations = 512, Error = 0.0121365
Sample 539: No. iterations = 512, Error = 0.0106405
Sample 540: No. iterations = 512, Error = 0.0101016
Sample 541: No. iterations = 512, Error = 0.00915636
Sample 542: No. iterations = 512, Error = 0.00956315
Sample 543: No. iterations = 512, Error = 0.0113173
Sample 544: No. iterations = 512, Error = 0.00929751
Sample 545: No. iterations = 512, Error = 0.0108846
Sample 546: No. iterations = 512, Error = 0.0107902
Sample 547: No. iterations = 512, Error = 0.0112524
Sample 548: No. iterations = 512, Error = 0.00916693
Sample 549: No. iterations = 512, Error = 0.00989748
Sample 550: No. iterations = 512, Error = 0.00929664
Sample 551: No. iterations = 512, Error = 0.0105967
Sample 552: No. iterations = 512, Error = 0.0117274
Sample 553: No. iterations = 512, Error = 0.0105517
Sample 554: No. iterations = 512, Error = 0.00929781
Sample 555: No. iterations = 512, Error = 0.0102009
Sample 556: No. iterations = 512, Error = 0.0114812
Sample 557: No. iterations = 512, Error = 0.00970565
Sample 558: No. iterations = 512, Error = 0.0115189
Sample 559: No. iterations = 512, Error = 0.0116751
Sample 560: No. iterations = 512, Error = 0.010284
